uid,title,description,url,audio_url,collection,vendor,vendor_identifier,notes
040616_AriHandel_DontFallInLoveWithYourMonkey_MRH905,Don't Fall In Love With Your Monkey,Ari Handel,,https://themoth.box.com/s/le8gx86xcb4v3bpuhx3vupec5t2d5a2u,audio-library-for-web,pop_up_archive,,
050615_JamieJohnson_FableOfFortune_POD,Fable Of Fortune,Jamie Johnson,,https://themoth.box.com/s/3hl80j09cslp9zx6ff9p97n6yavs71rr,audio-library-for-web,pop_up_archive,,
051017_AlanRabinowitz_ManAndBeast_MRH902,Man And Beast,Alan Rabinowitz,,https://themoth.box.com/s/6pojgxujt845q5061xb04qnk90qowvx2,audio-library-for-web,pop_up_archive,,
051017_MichaelRips_LostInTranslation_POD,Lost In Translation,Michael Rips,,https://themoth.box.com/s/qwe2r5grlbdqwz50semxpwokn08k36ye,audio-library-for-web,pop_up_archive,,
060503_WalterPavlo_Embezzled_POD,Embezzled,Walter Pavlo,,https://themoth.box.com/s/c4fnn8bqtpt1il6rj59var7my9qz15oc,audio-library-for-web,pop_up_archive,,
060607_ElnaBaker_YesMeansYes_MRH1001,Yes Means Yes?,Elna Baker,,https://themoth.box.com/s/73m4hnw5iv9t9urfmn664e7raydtzzuf,audio-library-for-web,pop_up_archive,,
061012_CindyChupack_TillDeathOrHomosexualityDoUsPart_MRH1105,Till Death Or Homosexuality Do Us Part,Cindy Chupack,,https://themoth.box.com/s/feo2g8b3r80cs12mogspvwin5ax7xdh6,audio-library-for-web,pop_up_archive,,
061213_AdamGopnik_LOL_MRH903,LOL,Adam Gopnik,,https://themoth.box.com/s/kup1nbwglxtebnzrb2mqc86l2kuh0ytn,audio-library-for-web,pop_up_archive,,
070221_GregWalloch_HowToReceive_POD,How To Receive,Greg Walloch,,https://themoth.box.com/s/63b5wajx0pv57o7sddbbx2xxeh9axym0,audio-library-for-web,pop_up_archive,,
070221_StephanieSummerville_LifeSupport_MRH904,Life Support,Stephanie Summerville,,https://themoth.box.com/s/rohdamwc7pz8xvcrmwy98ke3hw8l21wn,audio-library-for-web,pop_up_archive,,
070312_LGabriellePenabaz_BootleggerBlues_POD,Bootlegger Blues,L. Gabrielle Penabaz,,https://themoth.box.com/s/fmsiu84902sk5fij6nsq1g7hg6ohq5kx,audio-library-for-web,pop_up_archive,,
070321_DavidCarr_TheCrackhouse_MRH1008,The Crackhouse,David Carr,,https://themoth.box.com/s/xzxiv0rvqck90kq4htehyf3tza1nyr25,audio-library-for-web,pop_up_archive,,
070423_LaurenSlater_DiggingOut_MRH1303,Digging Out,Lauren Slater,,https://themoth.box.com/s/7j4r3f698v1m4019v6lskmkb9djla29y,audio-library-for-web,pop_up_archive,,
070426_EdgarOliver_SavannahRevisited_POD,Savannah Revisited,Edgar Oliver,,https://themoth.box.com/s/ewixjfsj5hovf3m7izgdq99ljciq2u1u,audio-library-for-web,pop_up_archive,,
070901_DanKennedy_IAmPaidToWriteLoveNotesToPhilCollins_POD,I Am Paid To Write Love Notes To Phil Collins,Dan Kennedy,,https://themoth.box.com/s/g5oh401tyzv81ra6pgkcf4uem9m1km30,audio-library-for-web,pop_up_archive,,
071204_EdGavagan_DrowningOnSullivanStreet_MRH904,Drowning On Sullivan Street,Ed Gavagan,,https://themoth.box.com/s/3o7unla3hv6ghffy2wxcj7zspq5qt3k3,audio-library-for-web,pop_up_archive,,
071204_TomZiegler_BronxBurning_MRH1004,Bronx Burning,Tom Ziegler,,https://themoth.box.com/s/l1dhjuukol4s29y411894gnmw0u0vjya,audio-library-for-web,pop_up_archive,,
080122_RichardPrice_BicycleSafetyOnEssex_MRH1005,Bicycle Safety On Essex,Richard Price,,https://themoth.box.com/s/9b37d4zl6p0wfu50oz2ij85ciwzxnali,audio-library-for-web,pop_up_archive,,
080317_FayeLane_GreenBeanKing_MRH902,Green Bean King,Faye Lane,,https://themoth.box.com/s/csvumb1zhgobuw6t8o7a364g8zosxxqq,audio-library-for-web,pop_up_archive,,
080317_JeffreyRudell_AnimalHusbandry_POD410,Animal Husbandry,Jeffrey Rudell,,https://themoth.box.com/s/370az258jo3o8me45sd0ldmr4p85wuuw,audio-library-for-web,pop_up_archive,,
080402_AJJacobs_MyOutsourcedLife_POD,My Outsourced Life,AJ Jacobs,,https://themoth.box.com/s/m6ehkoa6nuywq3hcnkcjzyx0ysm53ufy,audio-library-for-web,pop_up_archive,,
080414_JackHannibal_GoodKarma_POD,Good Karma,Jack Hannibal,,https://themoth.box.com/s/1m1ar00mimx8q99cmtwjy3imeg99vf1n,audio-library-for-web,pop_up_archive,,
080414_JoshCereghino_LoveLetterFromVenturaJail_POD,Love Letter From Ventura Jail,Josh Cereghino,,https://themoth.box.com/s/yudhozi8315tjh5yrsw71bi4zly81k8y,audio-library-for-web,pop_up_archive,,
080501_JonathanAmes_TheDuel_MRH1008,The Duel,Jonathan Ames,,https://themoth.box.com/s/n7ay7fc11z4utmgcss5y5u8l3x6xuzqh,audio-library-for-web,pop_up_archive,,
080514_DinaPearlman_CastingCouch_POD,Casting Couch,Dina Pearlman,,https://themoth.box.com/s/maiqyliku0exgxmlu8g9du2goog2fr1u,audio-library-for-web,pop_up_archive,,
080529_NathanEnglander_ManOnTheMoon_MRH1523,Man On The Moon,Nathan Englander,,https://themoth.box.com/s/tn79o9iw8qnn457c6slb2sopsucxyi9p,audio-library-for-web,pop_up_archive,,
080529_SamShepard_YouCanLeadAHorseToWater_POD,You Can Lead a Horse To Water,Sam Shepard,,https://themoth.box.com/s/v10pxsn0zylu1ye5damxyuviog5gv37c,audio-library-for-web,pop_up_archive,,
080529_SylvesterJimGates_GoTellItOnTheMountain_POD,Go Tell It On The Mountain,Sylvester Jim Gates,,https://themoth.box.com/s/h46jufaqpbkz0krwuhw3ondv9rra3lb5,audio-library-for-web,pop_up_archive,,
080616_JaniceBartley_ItalianStallion_MRH903,Italian Stallion,Janice Bartley,,https://themoth.box.com/s/uk64whybxjla69dffj90lr7k5zr23b2n,audio-library-for-web,pop_up_archive,,
080922_WendySpero_StrangerBonding_POD,Stranger Bonding,Wendy Spero,,https://themoth.box.com/s/p4d6iqt6dbhfrwgutxmp6i8fbaoxv8z3,audio-library-for-web,pop_up_archive,,
080929_EveLedeman_BraveNewNose_POD,Brave New Nose,Eve Ledeman,,https://themoth.box.com/s/p3u28x2oweyojcn4u6pgalvzb3zvaaw3,audio-library-for-web,pop_up_archive,,
080930_DanBarber_TheStoryOfBoris_POD,The Story Of Boris,Dan Barber,,https://themoth.box.com/s/yjjrh4hzncakx4bjawqmfv7r19ha7c6o,audio-library-for-web,pop_up_archive,,
080930_JerryMitchell_BeneathTheSheetsKlansmenIveCovered_POD,Beneath The Sheets: Klansmen I've Covered,Jerry Mitchell,,https://themoth.box.com/s/hpby5k1v4x9wp0ydz3z5a6q1finsg3df,audio-library-for-web,pop_up_archive,,
080930_MasterLee_Chink_POD,Chink,Master Lee,,https://themoth.box.com/s/r1c1r0nt9byk5hx2mvxpok4ey614cly0,audio-library-for-web,pop_up_archive,,
080930_SheriHolman_RescueMission_POD,Rescue Mission,Sheri Holman,,https://themoth.box.com/s/8q46z25thbypyo88xt6fzd2g1exzm9uk,audio-library-for-web,pop_up_archive,,
081029_AndrewPostman_LookAwayOrDont_MRH1516,Look Away - Or Don't,Andrew Postman,,https://themoth.box.com/s/vg8bnl2rh0jybcwcra815v795h76yvb,audio-library-for-web,pop_up_archive,,
081029_AndrewSolomon_NotesOnAnExorcism_MRH1005,Notes On An Exorcism,Andrew Solomon,,https://themoth.box.com/s/zs77nm8n0xdgkne5fx5vwveyt0livrxl,audio-library-for-web,pop_up_archive,,
081029_KiraSalak_BoneYardStretch_POD,Bone Yard Stretch,Kira Salak,,https://themoth.box.com/s/jwi1mmik383l7n9en25sv8ughl720kse,audio-library-for-web,pop_up_archive,,
081118_JimOGrady_PieMan_POD,Pie Man,Jim O'Grady,,https://themoth.box.com/s/vox77rvpft5sma2dcs2h496o4ks019zo,audio-library-for-web,pop_up_archive,,
081205_TamaraJenkins_DoctorsOrders_POD,Doctors Orders,Tamara Jenkins,,https://themoth.box.com/s/tvvtuarhjtlqzrvqdhfdmhje0ru09qc3,audio-library-for-web,pop_up_archive,,
081211_EllieLee_AKindOfWisdom_MRH1002,A Kind Of Wisdom,Ellie Lee,,https://themoth.box.com/s/ja0f07ly909cck2hm7i2h1z1pyapcbyl,audio-library-for-web,pop_up_archive,,
090123_AmyCohen_FightingChance_MRH1418,Fighting Chance,Amy Cohen,,https://themoth.box.com/s/fbne72s4pejrtxbcz4nimfclm9berqgw,audio-library-for-web,pop_up_archive,,
090123_GeorgeDawesGreen_TheHouseThatShermanDidntBurn_MRH1103,The House That Sherman Didn't Burn,George Dawes Green,,https://themoth.box.com/s/4p54xxggeju7ng9trb7b1zmbsb1xk5bh,audio-library-for-web,pop_up_archive,,
090123_MikeDestefano_TheJunkieAndTheMonk_MRH1107,The Junkie And The Monk,Mike Destefano,,https://themoth.box.com/s/eik1p1dcnf6wvt7f8p93xjmk9n9438po,audio-library-for-web,pop_up_archive,,
090218_TonyHendra_RockAndRollParodySavedMyLife_MRH1010,Rock And Roll Parody Saved My Life,Tony Hendra,,https://themoth.box.com/s/guswl4u4r8i4n3wc9aj738rut4y9m2p2,audio-library-for-web,pop_up_archive,,
090301_SusanDuncan_FindingEsther_MRH1108,Finding Esther,Susan Duncan,,https://themoth.box.com/s/9htkkya8fhqz9gxkd61ixxq54hv43uq0,audio-library-for-web,pop_up_archive,,
090303_RolandRocchiccioli_ExtraordinaryMother_POD,Extraordinary Mother,Roland Rocchiccioli,,https://themoth.box.com/s/q5rmd7e2zbbrivr93topmrdyc575s9kn,audio-library-for-web,pop_up_archive,,
090318_EdGavagan_VictimsImpact_MRH1001,Victims Impact,Ed Gavagan,,https://themoth.box.com/s/37848ads2az9pz769qdmvh0z0jl3f2i4,audio-library-for-web,pop_up_archive,,
090318_SteveZimmer_FatherFigure_POD,Father Figure,Steve Zimmer,,https://themoth.box.com/s/8p8lcmp8tn83mzq5inii3c3i5doblcsd,audio-library-for-web,pop_up_archive,,
090319_BernieSomers_WomenAndChildren_POD,Women And Children,Bernie Somers,,https://themoth.box.com/s/brns4qctaodajqr6jcpau0dinp7umpxt,audio-library-for-web,pop_up_archive,,
090319_OphiraEisenberg_MissKitty_POD398,Miss Kitty,Ophira Eisenberg,,https://themoth.box.com/s/jv3eq2nryhiy2x3hp79ygcu8m09wygn2,audio-library-for-web,pop_up_archive,,
090325_BorisTimanovsky_AuntLilysTeeth_POD,Aunt Lily's Teeth,Boris Timanovsky,,https://themoth.box.com/s/6yaq8ut50lmp3uqrf5kopx1b2632qivn,audio-library-for-web,pop_up_archive,,
090325_PeterAguero_TheEntertainer_POD,The Entertainer,Peter Aguero,,https://themoth.box.com/s/10goofw603bq76r82rk0az5i00dsqw20,audio-library-for-web,pop_up_archive,,
090417_TerrenceBuckner_LastLaugh_MRH1003,Last Laugh,Terrence Buckner,,https://themoth.box.com/s/3i1mqqtxft0mp2471plcslzkqos2r3iy,audio-library-for-web,pop_up_archive,,
090430_BorisTimanovsky_PenPal_MRH903,Pen Pal,Boris Timanovsky,,https://themoth.box.com/s/rxhk28dxqnnq9kpm0kpyeyz17lr1ld49,audio-library-for-web,pop_up_archive,,
090430_PetinaGappah_BirthOfANation_MRH1607,Birth Of A Nation,Petina Gappah,,https://themoth.box.com/s/im46h1by5frhebl5xxgv4i52pnm773rq,audio-library-for-web,pop_up_archive,,
090430_SalmanRushdie_WritersBlock_POD,Writer's Block,Salman Rushdie,,https://themoth.box.com/s/rx99q8p7rl5b6fnprrf7su93fde6j8ua,audio-library-for-web,pop_up_archive,,
090521_JessiKlein_Dale_MRH1320,Dale,Jessi Klein,,https://themoth.box.com/s/127u2t6br678mxyhbv69dkylwv3r5jje,audio-library-for-web,pop_up_archive,,
090521_MalcolmGladwell_HerWay_MRH904,Her Way,Malcolm Gladwell,,https://themoth.box.com/s/yepz08291fai870jxeyw5fq2dxtjb4na,audio-library-for-web,pop_up_archive,,
090521_SarahJones_AWalkOnTheWestSide_MRH905,A Walk On The West Side,Sarah Jones,,https://themoth.box.com/s/awpfvyrwqfvcsse57avfxt75vxcw7lrd,audio-library-for-web,pop_up_archive,,
090521_SteveOsborne_MugShot_MRH1318,Mug Shot,Steve Osborne,,https://themoth.box.com/s/u17tlemrcu4s8osds20nq0b4cbubdz29,audio-library-for-web,pop_up_archive,,
090612_AndyBorowitz_AnUnexpectedTwist_MRH1402,An Unexpected Twist,Andy Borowitz,,https://themoth.box.com/s/210qkel3iymntqohz2ukybrvc52f4wpe,audio-library-for-web,pop_up_archive,,
090612_PaulNurse_DiscussingFamilyTreesInSchoolCanBeDangerous_MRH1002,Discussing Family Trees In School Can Be Dangerous,Paul Nurse,,https://themoth.box.com/s/lyi143di67pif0o2jovjq3rl0kya2mjy,audio-library-for-web,pop_up_archive,,
090715_AndyChristie_ItsNotTheFallThatGetsYou_MRH1004,It's Not The Fall That Gets You,Andy Christie,,https://themoth.box.com/s/1l10z0fxpjjev9fcl53cb1jgyjobnbau,audio-library-for-web,pop_up_archive,,
090715_DeborahScalingKiley_LostAtSea_POD,Lost At Sea,Deborah Scaling Kiley,,https://themoth.box.com/s/bgj58jkmytha2a3moa2otyxu4k1fxpgo,audio-library-for-web,pop_up_archive,,
090715_GeorgeDawesGreen_TheShotgunParty_POD,The Shotgun Party,George Dawes Green,,https://themoth.box.com/s/tm9etsifgoyagfy4te6ltqtbvai0exhy,audio-library-for-web,pop_up_archive,,
090715_JoanBuck_TheGhostOfRueJacob_MRH1003,The Ghost Of Rue Jacob,Joan Buck,,https://themoth.box.com/s/zl3k0fnduriw5hjyv0adnrjz8ub2p3t4,audio-library-for-web,pop_up_archive,,
090720_JohnFlynn_TheOldestProfession_POD,The Oldest Profession,John Flynn,,https://themoth.box.com/s/aj8uf6c1meye47z91qjsi8b8qy8evfqn,audio-library-for-web,pop_up_archive,,
090910_DanielChoi_MadeToBeBroken_MRH1004,Made To Be Broken,Daniel Choi,,https://themoth.box.com/s/bbi5ojpmcvgn4bqh0l3rv0sybzsggsbr,audio-library-for-web,pop_up_archive,,
090910_PhilCaputo_OutOnALedge_MRH1104,Out On A Ledge,Phil Caputo,,https://themoth.box.com/s/l91rw3fxcvywi1o9s5srdk7hktippfia,audio-library-for-web,pop_up_archive,,
090928_JulietHopeWayne_ANewMapOfTheWorld_MRH1110,A New Map Of The World,Juliet Hope Wayne,,https://themoth.box.com/s/rhehkxq9t7ywu5cwgrqn39pcmm35sbhv,audio-library-for-web,pop_up_archive,,
090929_LoriBaird_GMarksTheSpot_POD,G Marks The Spot,Lori Baird,,https://themoth.box.com/s/bmg5xodx0r3aevhrp4acqak9jud00vas,audio-library-for-web,pop_up_archive,,
091006_VikkiKelleher_TellHimItsOkToGo_MRH1004,Tell Him It's Ok To Go,Vikki Kelleher,,https://themoth.box.com/s/5z0ugd2a63fao7rbb7jhxrunxxpk0pnt,audio-library-for-web,pop_up_archive,,
091020_IrenePepperberg_AlexAndMe_POD,Alex And Me,Irene Pepperberg,,https://themoth.box.com/s/mo50mi67lo331ux5rujxhwjgbqf2o3n8,audio-library-for-web,pop_up_archive,,
091203_JamesFoster_TakenForARide_MRH1008,Taken For A Ride,James Foster,,https://themoth.box.com/s/te7aylo30wjycnvn0ojizzrzk1qluvrb,audio-library-for-web,pop_up_archive,,
091215_KypMalone_MyUnhurriedLegacy_POD,My Unhurried Legacy,Kyp Malone,,https://themoth.box.com/s/wiufhqy4mq1kl6gq3mm038na6h17bim9,audio-library-for-web,pop_up_archive,,
091215_PeterAguero_MeAndMamaVsChristmas_POD,Me And Mama Vs Christmas,Peter Aguero,,https://themoth.box.com/s/zvrki2vyagdbny5gg21dv8le6ghigl9n,audio-library-for-web,pop_up_archive,,
091215_StarleeKine_RadicalHonesty_POD,Radical Honesty,Radical Honesty,,https://themoth.box.com/s/qygal2c1x12qxeg9l8fwypymwt2fe24r,audio-library-for-web,pop_up_archive,,
100118_MichaelaMurphy_TheAll-StarGame_MRH1414,The All-Star Game,Michaela Murphy,,https://themoth.box.com/s/xc1iyp7o69biqzmdue46v5iv1o3g63vy,audio-library-for-web,pop_up_archive,,
100217_AlLetson_AFatherFigures_MRH1007,A Father Figures,Al Letson,,https://themoth.box.com/s/65hex8a11wi5venurk20ykhkugcwzynk,audio-library-for-web,pop_up_archive,,
100217_ChrisTombline_WrongSideOfTheGrass_MRH1304,Wrong Side Of The Grass,Chris Tombline,,https://themoth.box.com/s/2y774pyfmt2t2txzpdzf6hvv7zwvk4bn,audio-library-for-web,pop_up_archive,,
100217_CraigChester_MontgomeryCliftTheSequel_MRH1314,Montgomery Clift: The Sequel,Craig Chester,,https://themoth.box.com/s/b9zvnjtu7962is5r1h877m3cknetw0fv,audio-library-for-web,pop_up_archive,,
100217_DaisyRosario_ChildOfTrouble_MRH1006,Child Of Trouble,Daisy Rosario,,https://themoth.box.com/s/4guarz5ck67fx016jnlszkm030h8awvn,audio-library-for-web,pop_up_archive,,
100217_DanKennedy_AndHowDoesThatMakeYouFeel_MRH1009,And How Does That Make You Feel?,Dan Kennedy,,https://themoth.box.com/s/gwjr5cmro2c12cx7uqwfl8d6mqm0z1mr,audio-library-for-web,pop_up_archive,,
100218_PeterHyman_Stumped_POD,Stumped,Peter Hyman,,https://themoth.box.com/s/vevjnqk5vd6yei1lhrb8ejea2l5ksgl9,audio-library-for-web,pop_up_archive,,
100302_StephenCJames_OverDramatic_POD,Over Dramatic,Stephen C James,,https://themoth.box.com/s/mrad5m0r44n7czu4qajni0eqq81pl3m9,audio-library-for-web,pop_up_archive,,
100309_ChristineBlackburn_BaggageClaim_MRH1008,Baggage Claim,Christine Blackburn,,https://themoth.box.com/s/y2otmfsocjgejlvekwrgsf560i6uitht,audio-library-for-web,pop_up_archive,,
100324_AudreyPleasant_LilMama_MRH1008,Lil Mama,Audrey Pleasant,,https://themoth.box.com/s/v2a8l7n2wr4j5qdekjalz7c8elq3ow45,audio-library-for-web,pop_up_archive,,
100415_AndyChristie_GhostOfChristmasPresents_POD,Ghost Of Christmas Presents,Andy Christie,,https://themoth.box.com/s/3flyp5y2ghnihcyesjtm3f8yaytsklzb,audio-library-for-web,pop_up_archive,,
100415_FloraHogman_MyNameEmbroidered_MRH1313,"My Name, Embroidered",Flora Hogman,,https://themoth.box.com/s/n9ry6tlcsdswwvyovcpqobguljntrrj1,audio-library-for-web,pop_up_archive,,
100415_JenLee_Targeted_MRH1009,Targeted,Jen Lee,,https://themoth.box.com/s/oxfyl8ggm73cmh73068444815to8cxe5,audio-library-for-web,pop_up_archive,,
100415_JenniferMascia_JustBusiness_POD352,Just Business,Jennifer Mascia,,https://themoth.box.com/s/v5pyqemp7i4c9nt1z54uwqtgfmtat25b,audio-library-for-web,pop_up_archive,,
100415_JoshAxelrad_TheGoldWatch_MRH1006,The Gold Watch,Josh Axelrad,,https://themoth.box.com/s/2fmk886utm4spqu43vn15njiurvbt5d6,audio-library-for-web,pop_up_archive,,
100511_ErnestoQuinonez_DogDaysOfSpanishHarlem_MRH1009,Dog Days Of Spanish Harlem,Ernesto Quinonez,,https://themoth.box.com/s/oq2bw8167a6lfhf8v1d8q56fvou19usu,audio-library-for-web,pop_up_archive,,
100524_BradLawrence_LetMeSleepOnIt_POD,Let Me Sleep On It,Brad Lawrence,,https://themoth.box.com/s/e3ijynyx5rbuqy3c6zb03vx422sb4cpe,audio-library-for-web,pop_up_archive,,
100525_SteveZimmer_NeighborhoodWatch_MRH1204,Neighborhood Watch,Steve Zimmer,,https://themoth.box.com/s/dyn9argouu1p89h7121hs27ed21mt2kn,audio-library-for-web,pop_up_archive,,
100603_MarkKatz_AlGoreIsSoBoring_MRH1110,Al Gore Is So Boring,Mark Katz,,https://themoth.box.com/s/503jfqbecdgrdty1yyynsbaq9sphujsl,audio-library-for-web,pop_up_archive,,
100603_RichardGarriott_TheOverviewEffect_POD,The Overview Effect,Richard Garriott,,https://themoth.box.com/s/v2a5sookkfv34af5eaflzs96fbrrhbdw,audio-library-for-web,pop_up_archive,,
100617_AlbertMaysles_MyFathersCornet_MRH1009,My Father's Cornet,Albert Maysles,,https://themoth.box.com/s/llr2ki1wf63irk9awbbo4vo7d6ydnqtl,audio-library-for-web,pop_up_archive,,
100617_JayDixit_MyFathersLove_MRH1204,My Father's Love,Jay Dixit,,https://themoth.box.com/s/3mnpv4p01h42dmfl3u9msos0q0ru2p72,audio-library-for-web,pop_up_archive,,
100623_BrockGrant_BirthdayPresent_POD,Birthday Present,Brock Grant,,https://themoth.box.com/s/oipttzuw3uq3gx8x0mtdb3lrua07gn0n,audio-library-for-web,pop_up_archive,,
100623_SimonDoonan_TheFirstElf_MRH1422,The First Elf,Simon Doonan,,https://themoth.box.com/s/j0yucgc966lvg9lrsgjggbewvx6ye7o1,audio-library-for-web,pop_up_archive,,
100727_CarlosKotkin_Coco_MRH1104,Coco,Carlos Kotkin,,https://themoth.box.com/s/hbviwtt528wkndfy42nduapndlnghbzu,audio-library-for-web,pop_up_archive,,
100728_KathleenMiller_DorkCrystal_POD,Dork Crystal,Kathleen Miller,,https://themoth.box.com/s/6iycslk2thmlrxpldd118gmcjpgzewg6,audio-library-for-web,pop_up_archive,,
100728_SaraPeters_HerNameWasZelda_POD,Her Name Was Zelda,Sara Peters,,https://themoth.box.com/s/i2wyg0c6k5d6u7wmegiwocfkg11fmt4d,audio-library-for-web,pop_up_archive,,
100817_MoranCerf_WhenInRome_POD,When In Rome,Moran Cerf,,https://themoth.box.com/s/2hni6y27ocgx5hdak0mrx5w7pjuub23j,audio-library-for-web,pop_up_archive,,
100819_BrookPhippsWilliams_BirdBrain_POD,Bird Brain,Brook Phipps Williams,,https://themoth.box.com/s/gijh4im3cu5cl0lwi9zmp4tzx3apuzwa,audio-library-for-web,pop_up_archive,,
100826_JimmyKrenn_ChurchLatin_POD,Church Latin,Jimmy Krenn,,https://themoth.box.com/s/wcs4sj958gf52pjv6niqkf846b5khnp1,audio-library-for-web,pop_up_archive,,
100915_FathiaAbsie_MySistersKeeper_MRH1105,My Sisters Keeper,Fathia Absie,,https://themoth.box.com/s/vm084rehaob5emff0uxv9tfz3zml7k2i,audio-library-for-web,pop_up_archive,,
100915_JohnGrady_MyBaldAndBluePeriod_MRH1202,My Bald And Blue Period,John Grady,,https://themoth.box.com/s/2icvgmwn4q2fanx0tyi8k0mx4cvh8zj2,audio-library-for-web,pop_up_archive,,
100915_SteveBurns_Fameishness_MRH1105,Fameishness,Steve Burns,,https://themoth.box.com/s/ed8zojzjdg6aealmr3rhqt6nkbeo99zd,audio-library-for-web,pop_up_archive,,
100923_CourtneyBellanti_MeetingTheFolks_POD,Meeting The Folks,Courtney Bellanti,,https://themoth.box.com/s/gijgeapul6uuultgmwu5fq7sa4ktqwo7,audio-library-for-web,pop_up_archive,,
101011_MattesonPerry_TakeTheBullByTheHorns_MRH1404,Take The Bull By The Horns,Matteson Perry,,https://themoth.box.com/s/tlek6uyw6mwry28jzochfswf7knvl7og,audio-library-for-web,pop_up_archive,,
101018_WardMackMcClendon_WhatCanYouDo_POD,What Can You Do,Ward Mack McClendon,,https://themoth.box.com/s/flysa0q7mwr63uz5c34ppub79v0cs3tq,audio-library-for-web,pop_up_archive,,
101021_AlSharpton_Conviction_MRH1101,Conviction,Al Sharpton,,https://themoth.box.com/s/s9ydibjoog9qndk6u4tb1wtbbuy79730,audio-library-for-web,pop_up_archive,,
101021_AndrewSolomon_ATimeOfHope_MRH1101,A Time Of Hope,Andrew Solomon,,https://themoth.box.com/s/3a6r54a425awkv99j10y92cpkvhtjhku,audio-library-for-web,pop_up_archive,,
101021_JudyGold_ToJudiasmAndBack_MRH1101,To Judiasm And Back,Judy Gold,,https://themoth.box.com/s/e4szbarp5tc4wzae2dkh9rt9314zg8ve,audio-library-for-web,pop_up_archive,,
101021_WayneReece_EasterInATexasRoadhouse_MRH1207,Easter In A Texas Roadhouse,Wayne Reece,,https://themoth.box.com/s/lb7v2hn6w4oz6boajmqlbp2yma9smqsk,audio-library-for-web,pop_up_archive,,
101023_AlexisGarcia_AYoungMothersResolve_MRH1102,A Young Mother's Resolve,Alexis Garcia,,https://themoth.box.com/s/ij6afhn7no1qj9pzygsrm5z2q5wzij9p,audio-library-for-web,pop_up_archive,,
101023_AxelGutierrez_LearningDivision_MRH1102,Learning Division,Axel Gutierrez,,https://themoth.box.com/s/kqsahy1jxz3ezxsagxwx2zlni0n5s1ex,audio-library-for-web,pop_up_archive,,
101023_TaiyianaRobinson_AloneNoMore_MRH1102,Alone No More,Taiyiana Robinson,,https://themoth.box.com/s/xnt4d3upds6zdna94f0m22pzwpr4h9f6,audio-library-for-web,pop_up_archive,,
101102_LauraAlbert_MyAvatarAndMe_MRH1203,My Avatar And Me,Laura Albert,,https://themoth.box.com/s/pgury8wkx75ty8us86ficwth9w7re8ke,audio-library-for-web,pop_up_archive,,
101111_MargotLeitman_AVeryTinyGrownup_POD,A Very Tiny Grownup,Margot Leitman,,https://themoth.box.com/s/onkxjd4nxhrxpt5yaldjlh4s9wn7axfy,audio-library-for-web,pop_up_archive,,
101116_AdamGopnik_CharlieRavioli_MRH1107,Charlie Ravioli,Adam Gopnik,,https://themoth.box.com/s/7yrbptqudgmvuurcjswd14e5wmk0wti7,audio-library-for-web,pop_up_archive,,
101206_AimeeMullins_AWorkInProgress_MRH1102,A Work In Progress,Aimee Mullins,,https://themoth.box.com/s/3ijywlnzx9a2s4lycuiyfkhxln62pizg,audio-library-for-web,pop_up_archive,,
101206_SirdeanerWalker_MySonCarl_MRH1102,My Son Carl,Sirdeaner Walker,,https://themoth.box.com/s/6nuye9uawa8jsmlet4568headtgdmm40,audio-library-for-web,pop_up_archive,,
101207_AdamFawar_HeadedForACrash_MRH1313,Headed For A Crash,Adam Fawar,,https://themoth.box.com/s/d3g37usy29141675jr5axmeuxreyfhez,audio-library-for-web,pop_up_archive,,
101227_TriciaRoseBurt_HowToDrawANekkidManSLAM_POD,How To Draw A Nekkid Man,Tricia Rose Burt,,https://themoth.box.com/s/2769zbzhpzlaetx74c3tm6d1go8bglv9,audio-library-for-web,pop_up_archive,,
110103_SteveZimmer_Tetris_POD,Tetris,Steve Zimmer,,https://themoth.box.com/s/c5096fp0nhcjrezwfyy8lx8jxjglk387,audio-library-for-web,pop_up_archive,,
110117_DeborahAllenCarr_GeorgeWashingtonGangstersAndCookies_MRH1608,"George Washington, Gangsters And Cookies",Deborah Allen Carr,,https://themoth.box.com/s/qh2jpom6pikw5mzpb5724cbxhkwlwv3n,audio-library-for-web,pop_up_archive,,
110117_EdKoch_StandingUp_MRH1102,Standing Up,Ed Koch,,https://themoth.box.com/s/u1mnb0p5ffncnglt7g1lnvz211srjx1m,audio-library-for-web,pop_up_archive,,
110117_RashaundaTyson_ItCouldHaveHappenedToAnyone_POD,It Could Have Happened To Anyone,Rashaunda Tyson,,https://themoth.box.com/s/c6sz7ysl0q94qwppdzukqxzbiix6n8w2,audio-library-for-web,pop_up_archive,,
110118_JohnCrotteau_Penitentary_POD,Penitentary,John Crotteau,,https://themoth.box.com/s/u76d051km43ensqj0p0yil53qimolvzo,audio-library-for-web,pop_up_archive,,
110120_BobbyStoddard_AOneYearSentence_MRH1109,A One Year Sentence,Bobby Stoddard,,https://themoth.box.com/s/a5y0m0z5hf9nogg4vm7nt0o79lqmgz1z,audio-library-for-web,pop_up_archive,,
110124_JeffSimmermon_GiantLizardEatingMyPants_POD,Giant Lizard Eating My Pants,Jeff Simmermon,,https://themoth.box.com/s/fksslzhiu9u6hebpszmnqebduuhc39kl,audio-library-for-web,pop_up_archive,,
